date,delito,x,y,colonia,municipio,region,bien_afectado,fecha,hora,clave_mun,zona_geografica
2023-10-03,robo a persona,-103.29265222860803,20.67240041432416,libertad,guadalajara,centro,el patrimonio,2023-10-03,,39,amg
2023-11-13,robo a persona,-103.33001609328583,20.62682912433675,lazaro cardenas,guadalajara,centro,el patrimonio,2023-11-13,,39,amg
2023-07-18,robo a persona,-103.27270197487252,20.683328030899265,el zalate,guadalajara,centro,el patrimonio,2023-07-18,,39,amg
2023-01-26,robo a persona,-103.27422462975996,20.678741030313883,el zalate,guadalajara,centro,el patrimonio,2023-01-26,,39,amg
2023-03-29,robo a persona,-103.31527418546244,20.673761580074785,las huertas,guadalajara,centro,el patrimonio,2023-03-29,,39,amg
2023-09-26,robo a persona,-103.35134281870768,20.636992765258366,zona industrial,guadalajara,centro,el patrimonio,2023-09-26,,39,amg
2023-03-07,robo a persona,-103.30853631954784,20.64560938185495,la paz,guadalajara,centro,el patrimonio,2023-03-07,,39,amg
2023-02-28,robo a persona,-103.3472846374096,20.611827309351163,miravalle,guadalajara,centro,el patrimonio,2023-02-28,,39,amg
2023-01-31,robo a persona,-103.33602045558048,20.70003350746689,villas de san juan,guadalajara,centro,el patrimonio,2023-01-31,,39,amg
2023-02-07,robo a persona,-103.32303607636756,20.68955911957052,lomas independencia,guadalajara,centro,el patrimonio,2023-02-07,,39,amg
2023-09-20,robo a persona,-103.317033934176,20.64796770657677,prados del nilo,guadalajara,centro,el patrimonio,2023-09-20,,39,amg
2023-09-05,robo a persona,-103.34628643181595,20.67043469231906,zona centro,guadalajara,centro,el patrimonio,2023-09-05,,39,amg
2023-11-14,robo a persona,-103.35814810437326,20.645501419638933,8 de julio,guadalajara,centro,el patrimonio,2023-11-14,,39,amg
2023-08-01,robo a persona,-103.36313856666604,20.63244511581381,lomas de polanco,guadalajara,centro,el patrimonio,2023-08-01,,39,amg
2023-04-26,robo a persona,-103.32738794170082,20.67311931393604,oblatos,guadalajara,centro,el patrimonio,2023-04-26,,39,amg
2023-01-05,robo a persona,-103.3151995785829,20.706055358888594,belisario dominguez,guadalajara,centro,el patrimonio,2023-01-05,,39,amg
2023-06-02,robo a persona,-103.33016860371184,20.72312623962232,rancho nuevo,guadalajara,centro,el patrimonio,2023-06-02,,39,amg
2023-07-04,robo a persona,-103.31641811842891,20.67640516493401,san juan bosco,guadalajara,centro,el patrimonio,2023-07-04,,39,amg
2023-11-07,robo a persona,-103.35124477686982,20.62029719559253,5 de mayo,guadalajara,centro,el patrimonio,2023-11-07,,39,amg
2023-11-21,robo a persona,-103.32607660165742,20.661089964425788,la loma,guadalajara,centro,el patrimonio,2023-11-21,,39,amg
2023-03-29,robo a persona,-103.3788648793526,20.657108549857817,del fresno,guadalajara,centro,el patrimonio,2023-03-29,,39,amg
2023-04-18,robo a persona,-103.39195365369542,20.63445504841413,jardines del sur,guadalajara,centro,el patrimonio,2023-04-18,,39,amg
2023-05-30,robo a persona,-103.30343359953504,20.67595384191984,blanco y cuellar,guadalajara,centro,el patrimonio,2023-05-30,,39,amg
2023-08-31,robo a persona,-103.35940359935591,20.67400960167883,zona centro,guadalajara,centro,el patrimonio,2023-08-31,,39,amg
2023-10-17,robo a persona,-103.28659683039646,20.681325038819917,lomas de san eugenio,guadalajara,centro,el patrimonio,2023-10-17,,39,amg
2023-04-04,robo a persona,-103.34038140174826,20.68114905266872,el retiro,guadalajara,centro,el patrimonio,2023-04-04,,39,amg
2023-04-04,robo a persona,-103.33100078312307,20.70167420705465,independencia,guadalajara,centro,el patrimonio,2023-04-04,,39,amg
2023-07-26,robo a persona,-103.31221620465833,20.646454770379915,lomas del paradero,guadalajara,centro,el patrimonio,2023-07-26,,39,amg
2023-08-02,robo a persona,-103.3022751071934,20.713690784171483,jardines de santa isabel,guadalajara,centro,el patrimonio,2023-08-02,,39,amg
2023-08-23,robo a persona,-103.39611793954091,20.68773956355533,monraz,guadalajara,centro,el patrimonio,2023-08-23,,39,amg
2023-10-11,robo a persona,-103.32526644973666,20.651792468405542,atlas,guadalajara,centro,el patrimonio,2023-10-11,,39,amg
2023-03-09,robo a persona,-103.34666094648536,20.69287985971472,alcalde barranquitas,guadalajara,centro,el patrimonio,2023-03-09,,39,amg
2023-02-23,robo a persona,-103.3182909506274,20.732907109063653,lomas del paraiso iii,guadalajara,centro,el patrimonio,2023-02-23,,39,amg
2023-01-10,robo a persona,-103.32503334353198,20.6523355336188,olimpica,guadalajara,centro,el patrimonio,2023-01-10,,39,amg
2023-05-02,robo a persona,-103.3613953365394,20.647018246229276,zona industrial,guadalajara,centro,el patrimonio,2023-05-02,,39,amg
2023-06-29,robo a persona,-103.29092687130894,20.668492281972966,lagos de oriente,guadalajara,centro,el patrimonio,2023-06-29,,39,amg
2023-01-24,robo a persona,-103.3146601377907,20.740187287280857,huentitan el bajo,guadalajara,centro,el patrimonio,2023-01-24,,39,amg
2023-08-07,robo a persona,-103.33067143949722,20.663980105195098,real,guadalajara,centro,el patrimonio,2023-08-07,,39,amg
2023-08-08,robo a persona,-103.28557112667042,20.662509889256643,jardines de san francisco,guadalajara,centro,el patrimonio,2023-08-08,,39,amg
2023-05-23,robo a persona,-103.36083464364572,20.68974584282942,artesanos (sagrada familia y/o jesus),guadalajara,centro,el patrimonio,2023-05-23,,39,amg
2023-02-14,robo a persona,-103.34880286271846,20.640727201908515,ferrocarril,guadalajara,centro,el patrimonio,2023-02-14,,39,amg
2023-05-31,robo a persona,-103.35417973912185,20.643158168173542,zona industrial,guadalajara,centro,el patrimonio,2023-05-31,,39,amg
2023-07-04,robo a persona,-103.3486775743099,20.662534622812665,las conchas,guadalajara,centro,el patrimonio,2023-07-04,,39,amg
2023-01-03,robo a persona,-103.3564406321455,20.70151637567572,san miguel de mezquitan,guadalajara,centro,el patrimonio,2023-01-03,,39,amg
2023-09-02,robo a persona,-103.33273057161496,20.654139656538323,olimpica,guadalajara,centro,el patrimonio,2023-09-02,,39,amg
2023-09-15,robo a persona,-103.31029764637287,20.651017828812343,magana,guadalajara,centro,el patrimonio,2023-09-15,,39,amg
2023-08-08,robo a persona,-103.28088763072972,20.64379850865673,insurgentes,guadalajara,centro,el patrimonio,2023-08-08,,39,amg
2023-05-23,robo a persona,-103.3180953274382,20.64732911841588,prados del nilo,guadalajara,centro,el patrimonio,2023-05-23,,39,amg
2023-08-22,robo a persona,-103.31275713884958,20.68413334457978,santa maria,guadalajara,centro,el patrimonio,2023-08-22,,39,amg
2023-09-27,robo a persona,-103.37358233080526,20.684380505449035,ladron de guevara,guadalajara,centro,el patrimonio,2023-09-27,,39,amg
2023-03-30,robo a persona,-103.31695999686475,20.65195553705177,lomas del paradero,guadalajara,centro,el patrimonio,2023-03-30,,39,amg
2023-09-06,robo a persona,-103.36745657768664,20.698154944176668,lomas del country,guadalajara,centro,el patrimonio,2023-09-06,,39,amg
2023-03-07,robo a persona,-103.3671663283726,20.650112721551057,colon industrial,guadalajara,centro,el patrimonio,2023-03-07,,39,amg
2023-02-21,robo a persona,-103.35605578479762,20.621590713104585,5 de mayo,guadalajara,centro,el patrimonio,2023-02-21,,39,amg
2023-01-03,robo a persona,-103.33254415998536,20.664890693320228,obrera,guadalajara,centro,el patrimonio,2023-01-03,,39,amg
2023-06-08,robo a persona,-103.34867563322808,20.66252773902087,las conchas,guadalajara,centro,el patrimonio,2023-06-08,,39,amg
2023-09-05,robo a persona,-103.38117527922994,20.63221940049202,jardines de san jose,guadalajara,centro,el patrimonio,2023-09-05,,39,amg
2023-10-29,robo a persona,-103.3287258700368,20.696665621707098,monumental,guadalajara,centro,el patrimonio,2023-10-29,,39,amg
2023-08-01,robo a persona,-103.33802700552732,20.68210401802421,la perla,guadalajara,centro,el patrimonio,2023-08-01,,39,amg
2023-02-22,robo a persona,-103.34432670997592,20.67084161677976,zona centro,guadalajara,centro,el patrimonio,2023-02-22,,39,amg
2023-06-06,robo a persona,-103.34064300472272,20.67760471587119,zona centro,guadalajara,centro,el patrimonio,2023-06-06,,39,amg
2023-10-24,robo a persona,-103.351170438184,20.657358433604237,moderna,guadalajara,centro,el patrimonio,2023-10-24,,39,amg
2023-08-15,robo a persona,-103.34496557672956,20.66314211244941,las conchas,guadalajara,centro,el patrimonio,2023-08-15,,39,amg
2023-02-16,robo a persona,-103.38477326358804,20.66814023172542,jardines del bosque,guadalajara,centro,el patrimonio,2023-02-16,,39,amg
2023-04-21,robo a persona,-103.3940323232316,20.67218186057588,jardines de los arcos,guadalajara,centro,el patrimonio,2023-04-21,,39,amg
2023-01-24,robo a persona,-103.3481210118839,20.66346675490456,las conchas,guadalajara,centro,el patrimonio,2023-01-24,,39,amg
2023-08-29,robo a persona,-103.38025845296096,20.657421364391197,las torres,guadalajara,centro,el patrimonio,2023-08-29,,39,amg
2023-09-19,robo a persona,-103.37598619693853,20.637417028508004,18 de marzo,guadalajara,centro,el patrimonio,2023-09-19,,39,amg
2023-10-11,robo a persona,-103.37756700061502,20.698341628842368,providencia,guadalajara,centro,el patrimonio,2023-10-11,,39,amg
2023-11-27,robo a persona,-103.40007995676012,20.66856116015455,chapalita,guadalajara,centro,el patrimonio,2023-11-27,,39,amg
2023-09-19,robo a persona,-103.35210227600088,20.64216501941631,zona industrial,guadalajara,centro,el patrimonio,2023-09-19,,39,amg
2023-03-23,robo a persona,-103.38063075529112,20.627980925963364,lopez portillo,guadalajara,centro,el patrimonio,2023-03-23,,39,amg
2023-11-16,robo a persona,-103.35662407108974,20.66543366746568,moderna,guadalajara,centro,el patrimonio,2023-11-16,,39,amg
2023-04-19,robo a persona,-103.37349548883287,20.686836362839205,ladron de guevara,guadalajara,centro,el patrimonio,2023-04-19,,39,amg
2023-04-24,robo a persona,-103.28597934614277,20.690956668160208,arandas,guadalajara,centro,el patrimonio,2023-04-24,,39,amg
2023-08-08,robo a persona,-103.35479398829392,20.674858601577785,zona centro,guadalajara,centro,el patrimonio,2023-08-08,,39,amg
2023-10-11,robo a persona,-103.34245657506489,20.614478109851312,el manantial,guadalajara,centro,el patrimonio,2023-10-11,,39,amg
2023-11-14,robo a persona,-103.35165946964044,20.662896290856636,moderna,guadalajara,centro,el patrimonio,2023-11-14,,39,amg
2023-02-07,robo a persona,-103.284752086427,20.674773984313678,miguel hidalgo,guadalajara,centro,el patrimonio,2023-02-07,,39,amg
2023-11-30,robo a persona,-103.39022451213744,20.687643230752364,prados providencia,guadalajara,centro,el patrimonio,2023-11-30,,39,amg
2023-09-05,robo a persona,-103.37695639837398,20.705317294289056,providencia,guadalajara,centro,el patrimonio,2023-09-05,,39,amg
2023-05-22,robo a persona,-103.28152075879512,20.68287729735666,beatriz hernandez,guadalajara,centro,el patrimonio,2023-05-22,,39,amg
2023-08-15,robo a persona,-103.34155049592312,20.675382086282685,san juan de dios,guadalajara,centro,el patrimonio,2023-08-15,,39,amg
2023-09-26,robo a persona,-103.35268083676586,20.64669951641405,ferrocarril,guadalajara,centro,el patrimonio,2023-09-26,,39,amg
2023-10-02,robo a persona,-103.33850758623193,20.68119838512516,la perla,guadalajara,centro,el patrimonio,2023-10-02,,39,amg
2023-01-31,robo a persona,-103.31111048569927,20.646734817359388,la paz,guadalajara,centro,el patrimonio,2023-01-31,,39,amg
2023-11-29,robo a persona,-103.32121353088176,20.724890864074435,lomas del paraiso i,guadalajara,centro,el patrimonio,2023-11-29,,39,amg
2023-04-11,robo a persona,-103.36644272902156,20.634865340119216,lomas de polanco,guadalajara,centro,el patrimonio,2023-04-11,,39,amg
2023-04-25,robo a persona,-103.33382892565882,20.627113728168084,parque industrial el alamo,guadalajara,centro,el patrimonio,2023-04-25,,39,amg
2023-05-02,robo a persona,-103.31002967238516,20.701026879049085,san vicente,guadalajara,centro,el patrimonio,2023-05-02,,39,amg
2023-05-16,robo a persona,-103.38695952127308,20.67462663448395,vallarta norte,guadalajara,centro,el patrimonio,2023-05-16,,39,amg
2023-01-17,robo a persona,-103.34262031306748,20.65884230496933,san carlos,guadalajara,centro,el patrimonio,2023-01-17,,39,amg
2023-06-06,robo a persona,-103.34573375350088,20.67665620914544,zona centro,guadalajara,centro,el patrimonio,2023-06-06,,39,amg
2023-06-28,robo a persona,-103.29988115975532,20.67167369923278,jardines de guadalupe,guadalajara,centro,el patrimonio,2023-06-28,,39,amg
2023-01-30,robo a persona,-103.35205293081772,20.642389565273003,ferrocarril,guadalajara,centro,el patrimonio,2023-01-30,,39,amg
2023-10-03,robo a persona,-103.32659489720352,20.679822561930017,san juan de dios,guadalajara,centro,el patrimonio,2023-10-03,,39,amg
2023-07-18,robo a persona,-103.3173202056493,20.72089104575241,ricardo flores magon,guadalajara,centro,el patrimonio,2023-07-18,,39,amg
2023-05-02,robo a persona,-103.37864014590606,20.674322577843675,arcos vallarta,guadalajara,centro,el patrimonio,2023-05-02,,39,amg
2023-07-18,robo a persona,-103.33107364810716,20.670719801025815,oblatos,guadalajara,centro,el patrimonio,2023-07-18,,39,amg
2023-05-02,robo a persona,-103.38144417057168,20.70110398047296,providencia 3a seccion,guadalajara,centro,el patrimonio,2023-05-02,,39,amg
2023-05-17,robo a persona,-103.3542608036558,20.6959791923332,mezquitan,guadalajara,centro,el patrimonio,2023-05-17,,39,amg
2023-05-26,robo a persona,-103.299471936487,20.645280840189848,jardines de la paz,guadalajara,centro,el patrimonio,2023-05-26,,39,amg
2023-07-26,robo a persona,-103.36382350796907,20.704936635738527,lomas del country,guadalajara,centro,el patrimonio,2023-07-26,,39,amg
2023-11-01,robo a persona,-103.3613953365394,20.647018246229276,zona industrial,guadalajara,centro,el patrimonio,2023-11-01,,39,amg
2023-11-14,robo a persona,-103.36388477962294,20.6725748079251,americana,guadalajara,centro,el patrimonio,2023-11-14,,39,amg
2023-02-04,robo a persona,-103.35725472535808,20.64756866016849,8 de julio,guadalajara,centro,el patrimonio,2023-02-04,,39,amg
2023-03-30,robo a persona,-103.37571802088168,20.613204643183277,balcones del cuatro,guadalajara,centro,el patrimonio,2023-03-30,,39,amg
2023-10-24,robo a persona,-103.3470831276659,20.704933469614645,santa elena alcalde,guadalajara,centro,el patrimonio,2023-10-24,,39,amg
2023-11-22,robo a persona,-103.3414955780082,20.67546303675193,san juan de dios,guadalajara,centro,el patrimonio,2023-11-22,,39,amg
2023-11-14,robo a persona,-103.327614076593,20.721290846721597,rancho nuevo,guadalajara,centro,el patrimonio,2023-11-14,,39,amg
2023-05-09,robo a persona,-103.27596522388444,20.669276614133405,lagos de oriente,guadalajara,centro,el patrimonio,2023-05-09,,39,amg
2023-07-25,robo a persona,-103.3574821730254,20.67493220207797,zona centro,guadalajara,centro,el patrimonio,2023-07-25,,39,amg
2023-05-25,robo a persona,-103.27216669465072,20.662374584181315,tetlan,guadalajara,centro,el patrimonio,2023-05-25,,39,amg
2023-06-13,robo a persona,-103.34301517996774,20.669068367883096,analco,guadalajara,centro,el patrimonio,2023-06-13,,39,amg
2023-01-24,robo a persona,-103.34297875234654,20.67901431379713,zona centro,guadalajara,centro,el patrimonio,2023-01-24,,39,amg
2023-05-23,robo a persona,-103.3088351514214,20.67765607818008,blanco y cuellar,guadalajara,centro,el patrimonio,2023-05-23,,39,amg
2023-11-08,robo a persona,-103.28988560103588,20.660966355132132,san andres,guadalajara,centro,el patrimonio,2023-11-08,,39,amg
2023-04-19,robo a persona,-103.38925907134508,20.616220344158144,nueva espana,guadalajara,centro,el patrimonio,2023-04-19,,39,amg
2023-05-18,robo a persona,-103.3733563222436,20.684366990314164,ladron de guevara,guadalajara,centro,el patrimonio,2023-05-18,,39,amg
2023-04-25,robo a persona,-103.39528381128711,20.652739616262824,victoria,guadalajara,centro,el patrimonio,2023-04-25,,39,amg
2023-01-03,robo a persona,-103.35463254758838,20.67493844967026,zona centro,guadalajara,centro,el patrimonio,2023-01-03,,39,amg
2023-02-23,robo a persona,-103.34568660654122,20.67524062437308,zona centro,guadalajara,centro,el patrimonio,2023-02-23,,39,amg
2023-03-08,robo a persona,-103.3461824613549,20.66742321643916,analco,guadalajara,centro,el patrimonio,2023-03-08,,39,amg
2023-05-17,robo a persona,-103.3244953523689,20.69035332200772,independencia oriente,guadalajara,centro,el patrimonio,2023-05-17,,39,amg
2023-06-20,robo a persona,-103.33009869919822,20.697096355471693,independencia oriente,guadalajara,centro,el patrimonio,2023-06-20,,39,amg
2023-09-06,robo a persona,-103.34634840793186,20.672440375126893,zona centro,guadalajara,centro,el patrimonio,2023-09-06,,39,amg
2023-09-19,robo a persona,-103.37475187811778,20.65338825277932,las torres,guadalajara,centro,el patrimonio,2023-09-19,,39,amg
2023-09-27,robo a persona,-103.35466546257268,20.675722933763684,zona centro,guadalajara,centro,el patrimonio,2023-09-27,,39,amg
2023-02-01,robo a persona,-103.34857454748376,20.69549993922608,miraflores,guadalajara,centro,el patrimonio,2023-02-01,,39,amg
2023-02-28,robo a persona,-103.32502809759698,20.70860192052797,independencia,guadalajara,centro,el patrimonio,2023-02-28,,39,amg
2023-01-18,robo a persona,-103.3623514318428,20.616532537889807,1 de mayo,guadalajara,centro,el patrimonio,2023-01-18,,39,amg
2023-01-31,robo a persona,-103.38244627827254,20.652649823482097,comercial abastos,guadalajara,centro,el patrimonio,2023-01-31,,39,amg
2023-11-21,robo a persona,-103.3445637520364,20.664202632210195,las conchas,guadalajara,centro,el patrimonio,2023-11-21,,39,amg
2023-02-21,robo a persona,-103.35779246623372,20.62228978247413,5 de mayo,guadalajara,centro,el patrimonio,2023-02-21,,39,amg
2023-03-09,robo a persona,-103.39299313684803,20.63490699861593,jardines del sur,guadalajara,centro,el patrimonio,2023-03-09,,39,amg
2023-06-13,robo a persona,-103.28384102549384,20.696060923998385,san jose rio verde,guadalajara,centro,el patrimonio,2023-06-13,,39,amg
2023-01-31,robo a persona,-103.29075849893768,20.6924604419241,oblatos,guadalajara,centro,el patrimonio,2023-01-31,,39,amg
2023-11-08,robo a persona,-103.30781551898338,20.6692465419527,la penal,guadalajara,centro,el patrimonio,2023-11-08,,39,amg
2023-09-08,robo a persona,-103.299484138781,20.712493375369352,la joya,guadalajara,centro,el patrimonio,2023-09-08,,39,amg
2023-09-05,robo a persona,-103.280692572215,20.695783468254568,san jose rio verde,guadalajara,centro,el patrimonio,2023-09-05,,39,amg
2023-07-06,robo a persona,-103.30633570936362,20.679077901324987,blanco y cuellar,guadalajara,centro,el patrimonio,2023-07-06,,39,amg
2023-04-12,robo a persona,-103.30509604499716,20.682684876005155,talpita,guadalajara,centro,el patrimonio,2023-04-12,,39,amg
2023-02-22,robo a persona,-103.34180774097396,20.675407685802213,zona centro,guadalajara,centro,el patrimonio,2023-02-22,,39,amg
2023-04-05,robo a persona,-103.34725989078636,20.67435194886836,zona centro,guadalajara,centro,el patrimonio,2023-04-05,,39,amg
2023-04-10,robo a persona,-103.33611742682304,20.65049911995703,la aurora,guadalajara,centro,el patrimonio,2023-04-10,,39,amg
2023-06-20,robo a persona,-103.29743068848128,20.704947911217207,san miguel de huentitan,guadalajara,centro,el patrimonio,2023-06-20,,39,amg
2023-01-19,robo a persona,-103.3856742885553,20.629841762664608,villa guerrero,guadalajara,centro,el patrimonio,2023-01-19,,39,amg
2023-06-27,robo a persona,-103.347508095165,20.678103717743884,zona centro,guadalajara,centro,el patrimonio,2023-06-27,,39,amg
2023-01-22,robo a persona,-103.3630472756973,20.67935711671073,zona centro,guadalajara,centro,el patrimonio,2023-01-22,,39,amg
2023-08-02,robo a persona,-103.3706246210784,20.6768153324394,ladron de guevara,guadalajara,centro,el patrimonio,2023-08-02,,39,amg
2023-10-05,robo a persona,-103.37637655801947,20.70344050543749,providencia,guadalajara,centro,el patrimonio,2023-10-05,,39,amg
2023-11-30,robo a persona,-103.33897927665,20.68033295248309,la perla,guadalajara,centro,el patrimonio,2023-11-30,,39,amg
2023-09-19,robo a persona,-103.35935889353726,20.619098497399357,5 de mayo,guadalajara,centro,el patrimonio,2023-09-19,,39,amg
2023-08-29,robo a persona,-103.35353150397135,20.637809296930968,zona industrial,guadalajara,centro,el patrimonio,2023-08-29,,39,amg
2023-02-14,robo a persona,-103.36290830706106,20.618929189536285,dr valentin gomez farias,guadalajara,centro,el patrimonio,2023-02-14,,39,amg
2023-04-11,robo a persona,-103.3133394757073,20.65292547143713,magana,guadalajara,centro,el patrimonio,2023-04-11,,39,amg
2023-04-18,robo a persona,-103.29748614774118,20.69104701373978,oblatos,guadalajara,centro,el patrimonio,2023-04-18,,39,amg
2023-05-03,robo a persona,-103.38698802520337,20.70008862666344,colomos,guadalajara,centro,el patrimonio,2023-05-03,,39,amg
2023-05-17,robo a persona,-103.2981016924512,20.664051723636053,san andres,guadalajara,centro,el patrimonio,2023-05-17,,39,amg
2023-05-30,robo a persona,-103.34853265951337,20.66627161042929,mexicaltzingo,guadalajara,centro,el patrimonio,2023-05-30,,39,amg
2023-08-22,robo a persona,-103.36838466650651,20.63061557568625,lomas de polanco,guadalajara,centro,el patrimonio,2023-08-22,,39,amg
2023-09-14,robo a persona,-103.34064282824372,20.67761212133455,zona centro,guadalajara,centro,el patrimonio,2023-09-14,,39,amg
2023-09-26,robo a persona,-103.2854037677504,20.685158399249776,lomas de san eugenio,guadalajara,centro,el patrimonio,2023-09-26,,39,amg
2023-05-09,robo a persona,-103.31199819509936,20.738057125731224,panoramica de huentitan,guadalajara,centro,el patrimonio,2023-05-09,,39,amg
2023-03-15,robo a persona,-103.31948518104188,20.71637239223654,infonavit estadio,guadalajara,centro,el patrimonio,2023-03-15,,39,amg
2023-06-01,robo a persona,-103.33591575354272,20.67122982176497,reforma,guadalajara,centro,el patrimonio,2023-06-01,,39,amg
2023-03-15,robo a persona,-103.3256546841492,20.670066742253887,oblatos,guadalajara,centro,el patrimonio,2023-03-15,,39,amg
2023-04-04,robo a persona,-103.32377718668477,20.70523957210583,monumental,guadalajara,centro,el patrimonio,2023-04-04,,39,amg
2023-06-20,robo a persona,-103.347287976214,20.624409330741884,el manantial,guadalajara,centro,el patrimonio,2023-06-20,,39,amg
2023-08-22,robo a persona,-103.3917978986099,20.614808591707767,nueva espana,guadalajara,centro,el patrimonio,2023-08-22,,39,amg
2023-09-21,robo a persona,-103.3535632625084,20.674950100652914,zona centro,guadalajara,centro,el patrimonio,2023-09-21,,39,amg
2023-09-26,robo a persona,-103.33669317152172,20.68492176357513,la perla,guadalajara,centro,el patrimonio,2023-09-26,,39,amg
2023-10-18,robo a persona,-103.37099440853142,20.69743651840852,lomas del country,guadalajara,centro,el patrimonio,2023-10-18,,39,amg
2023-11-01,robo a persona,-103.38418285269198,20.65950465977916,jardines del bosque,guadalajara,centro,el patrimonio,2023-11-01,,39,amg
2023-11-14,robo a persona,-103.39355436022365,20.6285307023119,jardines del sauz,guadalajara,centro,el patrimonio,2023-11-14,,39,amg
2023-02-07,robo a persona,-103.36916662457207,20.625598205645712,lopez portillo,guadalajara,centro,el patrimonio,2023-02-07,,39,amg
2023-09-05,robo a persona,-103.38452953324877,20.614872771112484,arboledas sur,guadalajara,centro,el patrimonio,2023-09-05,,39,amg
2023-09-11,robo a persona,-103.29499112225947,20.70054523295468,santa cecilia,guadalajara,centro,el patrimonio,2023-09-11,,39,amg
2023-02-28,robo a persona,-103.38885017350572,20.67249357817969,vallarta poniente,guadalajara,centro,el patrimonio,2023-02-28,,39,amg
2023-05-16,robo a persona,-103.28964595165358,20.68518222213465,balcones de oblatos,guadalajara,centro,el patrimonio,2023-05-16,,39,amg
2023-09-20,robo a persona,-103.31716028888764,20.721122262305293,ricardo flores magon,guadalajara,centro,el patrimonio,2023-09-20,,39,amg
2023-05-17,robo a persona,-103.34808265549388,20.67515926900104,zona centro,guadalajara,centro,el patrimonio,2023-05-17,,39,amg
2023-07-18,robo a persona,-103.36126024675625,20.647319847535584,8 de julio,guadalajara,centro,el patrimonio,2023-07-18,,39,amg
2023-07-31,robo a persona,-103.2898322200394,20.70019508821822,rio verde,guadalajara,centro,el patrimonio,2023-07-31,,39,amg
2023-10-30,robo a persona,-103.29438028923866,20.688587872963893,circunvalacion oblatos,guadalajara,centro,el patrimonio,2023-10-30,,39,amg
2023-02-14,robo a persona,-103.3650404689854,20.667709641906274,americana,guadalajara,centro,el patrimonio,2023-02-14,,39,amg
2023-04-26,robo a persona,-103.29070360314554,20.67234479274923,libertad,guadalajara,centro,el patrimonio,2023-04-26,,39,amg
2023-04-28,robo a persona,-103.32465516611798,20.66422925157568,revolucion,guadalajara,centro,el patrimonio,2023-04-28,,39,amg
2023-01-25,robo a persona,-103.32560058672338,20.694928652427134,independencia oriente,guadalajara,centro,el patrimonio,2023-01-25,,39,amg
2023-08-22,robo a persona,-103.34548697265808,20.68553829327489,centro barranquitas,guadalajara,centro,el patrimonio,2023-08-22,,39,amg
2023-09-20,robo a persona,-103.28392500227294,20.695115563543663,san jose rio verde,guadalajara,centro,el patrimonio,2023-09-20,,39,amg
2023-10-05,robo a persona,-103.3414955780082,20.67546303675193,san juan de dios,guadalajara,centro,el patrimonio,2023-10-05,,39,amg
2023-02-03,robo a persona,-103.28912220141294,20.69676636403805,rio verde,guadalajara,centro,el patrimonio,2023-02-03,,39,amg
2023-02-16,robo a persona,-103.3217664073242,20.6962589407762,monumental,guadalajara,centro,el patrimonio,2023-02-16,,39,amg
2023-09-19,robo a persona,-103.28515740111948,20.692542617407693,arandas,guadalajara,centro,el patrimonio,2023-09-19,,39,amg
2023-11-13,robo a persona,-103.3735852086426,20.621466488971823,polanco,guadalajara,centro,el patrimonio,2023-11-13,,39,amg
2023-09-25,robo a persona,-103.32834930269,20.700376272144336,monumental,guadalajara,centro,el patrimonio,2023-09-25,,39,amg
2023-08-16,robo a persona,-103.38588262489324,20.618391344256125,arboledas sur,guadalajara,centro,el patrimonio,2023-08-16,,39,amg
2023-09-07,robo a persona,-103.37376687454208,20.67557330670002,americana,guadalajara,centro,el patrimonio,2023-09-07,,39,amg
2023-09-10,robo a persona,-103.36120421495944,20.629429991235853,lomas de polanco,guadalajara,centro,el patrimonio,2023-09-10,,39,amg
2023-09-26,robo a persona,-103.3583222929298,20.66814896127032,zona centro,guadalajara,centro,el patrimonio,2023-09-26,,39,amg
2023-11-01,robo a persona,-103.34843662385695,20.69295344051165,artesanos (sagrada familia y/o jesus),guadalajara,centro,el patrimonio,2023-11-01,,39,amg
2023-11-20,robo a persona,-103.36256044150808,20.62693676186119,echeverria,guadalajara,centro,el patrimonio,2023-11-20,,39,amg
2023-06-16,robo a persona,-103.29583462234004,20.70266060706004,guadalajara oriente,guadalajara,centro,el patrimonio,2023-06-16,,39,amg
2023-09-06,robo a persona,-103.35901266988895,20.62531540865919,5 de mayo,guadalajara,centro,el patrimonio,2023-09-06,,39,amg
2023-07-26,robo a persona,-103.31115400094592,20.65157858356704,magana,guadalajara,centro,el patrimonio,2023-07-26,,39,amg
2023-03-14,robo a persona,-103.39503381067884,20.63223602809996,villa guerrero,guadalajara,centro,el patrimonio,2023-03-14,,39,amg
2023-04-05,robo a persona,-103.3467759243228,20.68194075095036,centro barranquitas,guadalajara,centro,el patrimonio,2023-04-05,,39,amg
2023-06-07,robo a persona,-103.34777093626934,20.68280040241192,centro barranquitas,guadalajara,centro,el patrimonio,2023-06-07,,39,amg
2023-07-25,robo a persona,-103.37619982565144,20.677646156400357,ladron de guevara,guadalajara,centro,el patrimonio,2023-07-25,,39,amg
2023-09-26,robo a persona,-103.3873258749893,20.632756891775266,jardines de san jose,guadalajara,centro,el patrimonio,2023-09-26,,39,amg
2023-11-01,robo a persona,-103.34155049592312,20.675382086282685,san juan de dios,guadalajara,centro,el patrimonio,2023-11-01,,39,amg
2023-11-01,robo a persona,-103.37349007368142,20.688298881572354,ladron de guevara,guadalajara,centro,el patrimonio,2023-11-01,,39,amg
